,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1843,2022,MI,Full-time,Data Scientist,150000,US,100,US,Medium
1844,2022,MI,Full-time,Data Scientist,127500,US,100,US,Medium
1845,2022,SE,Full-time,Data Scientist,126500,US,100,US,Medium
1846,2022,SE,Full-time,Data Scientist,51000,US,100,US,Medium
1847,2022,MI,Full-time,Data Engineer,260000,US,0,US,Medium
1848,2022,MI,Full-time,Data Engineer,175000,US,0,US,Medium
1849,2022,EN,Full-time,Applied Data Scientist,40000,AU,100,PK,Medium
1850,2022,EN,Full-time,AI Programmer,40000,PK,100,AU,Medium
1851,2022,SE,Full-time,Data Engineer,250000,US,100,US,Medium
1852,2022,SE,Full-time,Data Engineer,63000,US,100,US,Medium
1853,2022,SE,Full-time,Machine Learning Engineer,210000,US,100,US,Medium
1854,2022,SE,Full-time,Machine Learning Engineer,160000,US,100,US,Medium
1855,2022,SE,Full-time,Data Scientist,272550,US,100,US,Medium
1856,2022,SE,Full-time,Data Scientist,198200,US,100,US,Medium
1857,2022,MI,Full-time,Data Scientist,94560,FR,100,FR,Medium
1858,2022,MI,Full-time,Data Scientist,52533,FR,100,FR,Medium
1859,2022,SE,Full-time,Data Scientist,220000,US,0,US,Medium
1860,2022,SE,Full-time,Data Scientist,146000,US,0,US,Medium
1863,2022,SE,Full-time,Machine Learning Software Engineer,248400,CA,100,CA,Medium
1864,2022,SE,Full-time,Machine Learning Software Engineer,183600,CA,100,CA,Medium
1865,2022,MI,Full-time,Data Engineer,150000,US,100,US,Medium
1867,2022,EN,Full-time,Machine Learning Developer,40000,PK,100,AU,Medium
1868,2022,SE,Full-time,Lead Data Scientist,56723,IN,0,IN,Large
1869,2022,MI,Full-time,Data Engineer,120000,US,0,US,Medium
1870,2022,MI,Full-time,Data Engineer,95000,US,0,US,Medium
1871,2022,EN,Full-time,Data Engineer,160000,US,0,US,Medium
1872,2022,EN,Full-time,Data Engineer,135000,US,0,US,Medium
1873,2022,EN,Full-time,Data Science Consultant,24165,IT,50,IT,Medium
1874,2022,SE,Full-time,Data Engineer,216000,US,100,US,Medium
1875,2022,SE,Full-time,Data Engineer,144000,US,100,US,Medium
1876,2022,EN,Full-time,Data Engineer,85000,US,0,US,Medium
1877,2022,EN,Full-time,Data Engineer,65000,US,0,US,Medium
1878,2022,SE,Full-time,Data Analyst,149000,US,100,US,Medium
1879,2022,SE,Full-time,Data Analyst,119000,US,100,US,Medium
1881,2022,SE,Full-time,Data Scientist,120000,US,0,US,Medium
1882,2022,MI,Full-time,Data Scientist,150000,US,0,US,Medium
1883,2022,MI,Full-time,Data Scientist,110000,US,0,US,Medium
1884,2022,SE,Full-time,Machine Learning Engineer,246000,US,100,US,Medium
1885,2022,SE,Full-time,Machine Learning Engineer,201000,US,100,US,Medium
1886,2022,SE,Full-time,Data Scientist,190000,US,0,US,Medium
1887,2022,SE,Full-time,Data Scientist,155000,US,0,US,Medium
1888,2022,SE,Full-time,ML Engineer,235000,US,100,US,Medium
1889,2022,SE,Full-time,ML Engineer,185000,US,100,US,Medium
1890,2022,SE,Full-time,Cloud Database Engineer,190000,US,100,US,Medium
1891,2022,SE,Full-time,Cloud Database Engineer,160000,US,100,US,Medium
1892,2022,EN,Full-time,Product Data Analyst,100000,US,100,US,Medium
1893,2022,MI,Full-time,Data Engineer,130000,US,0,US,Medium
1894,2022,MI,Full-time,Data Engineer,115000,US,0,US,Medium
1895,2022,MI,Full-time,Data Scientist,92350,GB,0,GB,Medium
1896,2022,MI,Full-time,Data Scientist,67723,GB,0,GB,Medium
1897,2022,MI,Full-time,Data Engineer,105000,US,0,US,Medium
1898,2022,MI,Full-time,Data Engineer,70000,US,0,US,Medium
1899,2022,SE,Full-time,Machine Learning Engineer,204500,US,0,US,Medium
1900,2022,SE,Full-time,Machine Learning Engineer,142200,US,0,US,Medium
1901,2022,SE,Full-time,Machine Learning Engineer,192000,US,100,US,Medium
1902,2022,SE,Full-time,Machine Learning Engineer,164000,US,100,US,Medium
1903,2022,SE,Full-time,Data Engineer,185900,US,0,US,Medium
1904,2022,SE,Full-time,Data Engineer,129300,US,0,US,Medium
1906,2022,SE,Full-time,Data Engineer,75000,US,0,US,Medium
1907,2022,SE,Full-time,Data Science Manager,175000,US,0,US,Medium
1908,2022,SE,Full-time,Data Science Manager,120000,US,0,US,Medium
1909,2022,SE,Full-time,Data Engineer,167500,US,0,US,Medium
1910,2022,SE,Full-time,Data Engineer,106500,US,0,US,Medium
1911,2022,MI,Full-time,Data Analyst,75000,US,100,US,Medium
1912,2022,MI,Full-time,Data Analyst,60000,US,100,US,Medium
1913,2022,SE,Full-time,Applied Scientist,184000,US,100,US,Medium
1914,2022,SE,Full-time,Applied Scientist,142000,US,100,US,Medium
1915,2022,MI,Full-time,Data Scientist,145000,US,0,US,Medium
1916,2022,MI,Full-time,Data Scientist,100000,US,0,US,Medium
1917,2022,EN,Full-time,Machine Learning Software Engineer,10000,MA,50,MA,Small
1918,2022,MI,Full-time,Data Scientist,31795,IN,100,US,Medium
1919,2022,MI,Full-time,NLP Engineer,44365,PL,100,PL,Small
1924,2022,EX,Full-time,Data Engineer,200000,US,0,US,Medium
1925,2022,EX,Full-time,Data Engineer,145000,US,0,US,Medium
1926,2022,MI,Full-time,Data Engineer,92350,GB,100,GB,Medium
1927,2022,MI,Full-time,Data Engineer,73880,GB,100,GB,Medium
1930,2022,SE,Full-time,Applied Scientist,192000,US,100,US,Medium
1931,2022,SE,Full-time,Applied Scientist,164000,US,100,US,Medium
1932,2022,EX,Full-time,Data Engineer,310000,US,100,US,Medium
1933,2022,EX,Full-time,Data Engineer,239000,US,100,US,Medium
1934,2022,SE,Full-time,Data Analyst,120000,US,0,US,Medium
1935,2022,SE,Full-time,Data Analyst,95000,US,0,US,Medium
1936,2022,SE,Full-time,Machine Learning Engineer,145000,US,0,US,Medium
1937,2022,SE,Full-time,Machine Learning Engineer,135000,US,0,US,Medium
1939,2022,SE,Full-time,Data Engineer,78000,US,0,US,Medium
1940,2022,SE,Full-time,Data Engineer,73546,ES,0,ES,Medium
1941,2022,SE,Full-time,Data Engineer,36773,ES,0,ES,Medium
1942,2022,MI,Full-time,Data Engineer,160000,US,100,US,Medium
1943,2022,MI,Full-time,Data Engineer,120000,US,100,US,Medium
1946,2022,MI,Full-time,Data Engineer,35610,IN,50,IN,Large
1947,2022,SE,Full-time,AI Scientist,125000,CO,100,CO,Large
1949,2022,SE,Full-time,Data Engineer,95000,US,0,US,Medium
1952,2022,SE,Full-time,Data Scientist,47280,ES,0,ES,Medium
1953,2022,SE,Full-time,Data Scientist,37824,ES,0,ES,Medium
1954,2022,SE,Full-time,Data Analyst,115934,US,100,US,Medium
1955,2022,SE,Full-time,Data Analyst,81666,US,100,US,Medium
1956,2022,SE,Full-time,Data Scientist,175000,US,100,US,Medium
1957,2022,SE,Full-time,Data Scientist,140000,US,100,US,Medium
1960,2022,SE,Full-time,Research Engineer,249500,US,0,US,Medium
1961,2022,SE,Full-time,Research Engineer,149850,US,0,US,Medium
1962,2022,MI,Full-time,Analytics Engineer,122500,US,100,US,Medium
1963,2022,MI,Full-time,Analytics Engineer,100000,US,100,US,Medium
1964,2022,SE,Full-time,Data Scientist,249500,US,0,US,Medium
1965,2022,SE,Full-time,Data Scientist,149850,US,0,US,Medium
1966,2022,EN,Full-time,Data Analyst,55000,US,0,US,Medium
1967,2022,EN,Full-time,Data Analyst,48000,US,0,US,Medium
1968,2022,SE,Full-time,Research Scientist,249500,US,0,US,Medium
1969,2022,SE,Full-time,Research Scientist,149850,US,0,US,Medium
1970,2022,MI,Full-time,Computer Vision Engineer,58837,FR,100,FR,Small
1971,2022,SE,Full-time,Data Engineer,190000,US,100,US,Medium
1972,2022,SE,Full-time,Data Engineer,120000,US,100,US,Medium
1973,2022,SE,Full-time,Data Analyst,127000,US,100,US,Medium
1974,2022,SE,Full-time,Data Analyst,104000,US,100,US,Medium
1975,2022,SE,Full-time,Data Scientist,210000,US,100,US,Medium
1976,2022,SE,Full-time,Data Scientist,150000,US,100,US,Medium
1978,2022,SE,Full-time,Machine Learning Engineer,150000,US,100,US,Medium
1979,2022,SE,Full-time,Data Engineer,210000,US,100,US,Medium
1980,2022,SE,Full-time,Data Engineer,130000,US,100,US,Medium
1981,2022,SE,Full-time,Data Scientist,182750,US,100,US,Medium
1982,2022,SE,Full-time,Data Scientist,161500,US,100,US,Medium
1983,2022,MI,Full-time,Data Analyst,102640,US,100,US,Medium
1984,2022,MI,Full-time,Data Analyst,66100,US,100,US,Medium
1985,2022,SE,Full-time,Research Scientist,210000,US,100,US,Medium
1986,2022,SE,Full-time,Research Scientist,150000,US,100,US,Medium
1987,2022,SE,Full-time,Data Engineer,198800,US,0,US,Medium
1988,2022,SE,Full-time,Data Engineer,122600,US,0,US,Medium
1989,2022,MI,Full-time,Data Engineer,130000,US,100,US,Medium
1990,2022,MI,Full-time,Data Engineer,80000,US,100,US,Medium
1991,2022,SE,Full-time,Data Scientist,136000,US,100,US,Medium
1992,2022,SE,Full-time,Data Scientist,104000,US,100,US,Medium
1993,2022,SE,Full-time,Data Analyst,150000,US,100,US,Medium
1994,2022,SE,Full-time,Data Analyst,100000,US,100,US,Medium
1999,2022,EX,Full-time,Data Scientist,159000,US,100,US,Medium
2000,2022,EX,Full-time,Data Scientist,130000,US,100,US,Medium
2003,2022,SE,Full-time,Data Engineer,215000,US,100,US,Medium
2004,2022,SE,Full-time,Data Engineer,150000,US,100,US,Medium
2007,2022,MI,Full-time,Data Engineer,187000,US,100,US,Medium
2008,2022,MI,Full-time,Data Engineer,153000,US,100,US,Medium
2009,2022,SE,Full-time,Machine Learning Engineer,255000,MX,100,MX,Medium
2010,2022,SE,Full-time,Machine Learning Engineer,185000,MX,100,MX,Medium
2011,2022,MI,Full-time,Data Analyst,430967,GB,0,GB,Medium
2012,2022,MI,Full-time,Data Analyst,55410,GB,0,GB,Medium
2013,2022,SE,Full-time,Data Analyst,50432,ES,0,ES,Medium
2014,2022,SE,Full-time,Data Analyst,39925,ES,0,ES,Medium
2015,2022,SE,Full-time,Data Analyst,169000,US,0,US,Medium
2016,2022,SE,Full-time,Data Analyst,110600,US,0,US,Medium
2017,2022,EN,Full-time,BI Data Analyst,60938,DE,0,DE,Large
2018,2022,SE,Full-time,BI Developer,140000,US,100,US,Medium
2019,2022,SE,Full-time,BI Developer,120000,US,100,US,Medium
2022,2022,SE,Full-time,3D Computer Vision Researcher,10000,CA,50,AL,Small
2023,2022,EN,Full-time,Data Analyst,50000,US,50,US,Large
2024,2022,MI,Full-time,MLOps Engineer,134000,US,100,US,Medium
2025,2022,MI,Full-time,MLOps Engineer,124000,US,100,US,Medium
2026,2022,SE,Full-time,Data Analyst,166700,US,0,US,Medium
2027,2022,SE,Full-time,Data Analyst,119000,US,0,US,Medium
2028,2022,EN,Full-time,Data Scientist,124234,US,0,US,Medium
2029,2022,EN,Full-time,Data Scientist,74540,US,0,US,Medium
2030,2022,MI,Full-time,Data Analyst,100000,US,100,US,Medium
2031,2022,MI,Full-time,Data Analyst,65000,US,100,US,Medium
2032,2021,MI,Full-time,Data Analyst,16904,IN,50,IN,Large
2033,2022,EN,Full-time,AI Scientist,200000,CA,50,CA,Large
2034,2022,EN,Full-time,Machine Learning Engineer,12000,AR,100,AR,Large
2035,2022,SE,Full-time,Data Engineer,220000,US,100,US,Medium
2036,2022,SE,Full-time,Data Engineer,146000,US,100,US,Medium
2037,2022,SE,Full-time,Data Engineer,68293,ES,0,ES,Medium
2039,2022,SE,Full-time,Data Specialist,110000,US,0,US,Medium
2040,2022,SE,Full-time,Data Specialist,70000,US,0,US,Medium
2048,2022,SE,Full-time,Data Architect,190000,US,100,US,Medium
2049,2022,SE,Full-time,Data Architect,135000,US,100,US,Medium
2050,2022,SE,Full-time,Data Scientist,128000,US,0,US,Medium
2051,2022,SE,Full-time,Data Scientist,81500,US,0,US,Medium
2052,2022,SE,Full-time,Data Scientist,173000,US,100,US,Medium
2053,2022,SE,Full-time,Data Scientist,110000,US,100,US,Medium
2054,2022,SE,Full-time,Machine Learning Engineer,192000,US,0,US,Medium
2055,2022,SE,Full-time,Machine Learning Engineer,120000,US,0,US,Medium
2060,2022,SE,Full-time,Principal Machine Learning Engineer,190000,US,100,US,Large
2061,2022,SE,Full-time,Data Engineer,194000,US,100,US,Medium
2062,2022,SE,Full-time,Data Engineer,129400,US,100,US,Medium
2063,2022,SE,Full-time,Data Analyst,201000,US,100,US,Medium
2064,2022,SE,Full-time,Data Analyst,89200,US,100,US,Medium
2065,2022,SE,Full-time,Data Scientist,165000,US,0,US,Medium
2066,2022,SE,Full-time,Data Scientist,125000,US,0,US,Medium
2067,2022,SE,Full-time,Applied Scientist,230000,US,100,US,Medium
2068,2022,SE,Full-time,Applied Scientist,196000,US,100,US,Medium
2069,2022,MI,Full-time,Machine Learning Engineer,130000,US,0,US,Medium
2070,2022,MI,Full-time,Machine Learning Engineer,90000,US,0,US,Medium
2071,2022,MI,Full-time,Machine Learning Researcher,150000,US,100,US,Medium
2072,2022,MI,Full-time,Machine Learning Researcher,100000,US,100,US,Medium
2073,2022,MI,Full-time,Machine Learning Engineer,230000,US,0,US,Medium
2074,2022,MI,Full-time,Machine Learning Engineer,150000,US,0,US,Medium
2077,2022,MI,Full-time,Machine Learning Researcher,130000,US,100,US,Medium
2081,2022,MI,Full-time,Data Scientist,180000,US,0,US,Medium
2082,2022,MI,Full-time,Data Scientist,120000,US,0,US,Medium
2085,2022,SE,Full-time,Data Analyst,192500,US,100,US,Medium
2086,2022,SE,Full-time,Data Analyst,140000,US,100,US,Medium
2087,2022,SE,Full-time,Data Engineer,152500,US,0,US,Medium
2089,2022,SE,Full-time,Data Analyst,65000,US,100,US,Medium
2090,2022,SE,Full-time,Data Analyst,55000,US,100,US,Medium
2091,2022,SE,Full-time,Data Engineer,178750,US,0,US,Medium
2092,2022,SE,Full-time,Data Engineer,160000,US,0,US,Medium
2093,2022,MI,Full-time,Data Scientist,63040,FR,100,FR,Medium
2095,2022,MI,Full-time,Machine Learning Scientist,165000,US,0,US,Medium
2096,2022,MI,Full-time,Machine Learning Scientist,135000,US,0,US,Medium
2097,2022,SE,Full-time,Analytics Engineer,170000,US,100,US,Medium
2098,2022,SE,Full-time,Analytics Engineer,125000,US,100,US,Medium
2099,2022,SE,Full-time,Data Engineer,105000,US,0,US,Medium
2100,2022,SE,Full-time,Data Engineer,70000,US,0,US,Medium
2101,2022,SE,Full-time,Data Scientist,130000,US,0,US,Medium
2102,2022,SE,Full-time,Data Scientist,95000,US,0,US,Medium
2103,2022,SE,Full-time,Data Scientist,203500,US,0,US,Medium
2104,2022,SE,Full-time,Data Scientist,152000,US,0,US,Medium
2105,2022,SE,Full-time,Data Engineer,197430,US,100,US,Medium
2106,2022,SE,Full-time,Data Engineer,134760,US,100,US,Medium
2107,2022,MI,Full-time,Data Scientist,120000,US,100,US,Medium
2108,2022,SE,Full-time,Data Engineer,197000,US,0,US,Medium
2109,2022,SE,Full-time,Data Engineer,99000,US,0,US,Medium
2111,2022,SE,Full-time,Data Engineer,162000,US,100,US,Medium
2112,2022,MI,Full-time,Data Engineer,110446,LT,0,LT,Medium
2113,2022,MI,Full-time,Data Engineer,79178,LT,0,LT,Medium
2114,2022,MI,Full-time,Data Science Consultant,70186,GB,0,GB,Medium
2115,2022,MI,Full-time,Data Science Consultant,51716,GB,0,GB,Medium
2116,2022,SE,Full-time,Data Architect,149040,US,100,US,Medium
2117,2022,SE,Full-time,Data Architect,113900,US,100,US,Medium
2118,2020,MI,Full-time,Business Data Analyst,95000,US,0,US,Medium
2119,2021,SE,Full-time,Data Analyst,115000,US,100,US,Small
2120,2022,SE,Full-time,Data Analyst,171000,US,100,AU,Large
2121,2022,EN,Full-time,Data Analytics Engineer,13000,AR,100,AR,Small
2128,2022,EN,Freelancer,Data Analytics Consultant,50000,BE,100,US,Small
2129,2022,SE,Full-time,Data Scientist,185900,US,0,US,Medium
2130,2022,SE,Full-time,Data Scientist,129300,US,0,US,Medium
2133,2022,SE,Full-time,Data Engineer,230000,US,100,US,Medium
2134,2022,SE,Full-time,Data Engineer,154600,US,100,US,Medium
2138,2022,MI,Full-time,Data Engineer,75000,US,100,US,Medium
2141,2022,SE,Full-time,Data Engineer,213000,US,0,US,Medium
2142,2022,SE,Full-time,Data Engineer,152000,US,0,US,Medium
2144,2022,SE,Full-time,Data Scientist,120000,US,100,US,Medium
2145,2022,SE,Full-time,Data Scientist,110000,US,0,US,Medium
2146,2022,SE,Full-time,Data Scientist,70000,US,0,US,Medium
2147,2022,SE,Full-time,Machine Learning Software Engineer,227200,CA,100,CA,Medium
2148,2022,SE,Full-time,Machine Learning Software Engineer,168000,CA,100,CA,Medium
2149,2021,EN,Full-time,3D Computer Vision Researcher,20000,AS,0,AS,Medium
2150,2022,MI,Full-time,Data Scientist,64090,DE,0,DE,Medium
2151,2022,MI,Full-time,Data Scientist,60938,DE,0,DE,Medium
2152,2022,SE,Full-time,ML Engineer,243000,US,100,US,Medium
2153,2022,SE,Full-time,ML Engineer,183000,US,100,US,Medium
2155,2022,SE,Full-time,Data Engineer,150000,US,0,US,Medium
2156,2022,MI,Full-time,Data Scientist,130000,US,100,US,Medium
2157,2022,MI,Full-time,Data Scientist,90000,US,100,US,Medium
2158,2022,MI,Full-time,Data Analyst,165000,US,0,US,Medium
2159,2022,MI,Full-time,Data Analyst,124000,US,0,US,Medium
2160,2022,SE,Full-time,Data Engineer,178000,CA,0,CA,Medium
2161,2022,SE,Full-time,Data Engineer,132000,CA,0,CA,Medium
2162,2022,SE,Full-time,Data Engineer,300000,US,0,US,Medium
2166,2022,SE,Full-time,Data Analyst,116000,US,100,US,Medium
2167,2022,SE,Full-time,Data Analyst,96000,US,100,US,Medium
2168,2022,SE,Full-time,Data Analyst,92350,GB,0,GB,Medium
2169,2022,SE,Full-time,Data Analyst,70186,GB,0,GB,Medium
2170,2022,SE,Full-time,Data Analyst,105000,US,0,US,Medium
2171,2022,SE,Full-time,Data Analyst,70000,US,0,US,Medium
2172,2022,MI,Full-time,Machine Learning Researcher,105236,CA,50,CA,Large
2177,2022,SE,Full-time,Data Analyst,100000,US,0,US,Medium
2179,2022,EN,Full-time,Machine Learning Engineer,189750,US,0,US,Medium
2180,2022,EN,Full-time,Machine Learning Engineer,140250,US,0,US,Medium
2181,2022,SE,Full-time,Data Analyst,130000,US,0,US,Medium
2183,2022,MI,Full-time,Data Analyst,160000,US,0,US,Medium
2184,2022,MI,Full-time,Data Analyst,109000,US,0,US,Medium
2185,2022,SE,Full-time,Research Engineer,250000,US,0,US,Medium
2186,2022,SE,Full-time,Research Engineer,150000,US,0,US,Medium
2187,2022,MI,Full-time,Data Analyst,206000,US,0,US,Medium
2189,2022,SE,Full-time,Data Engineer,135000,US,0,US,Medium
2191,2022,SE,Full-time,Machine Learning Engineer,115573,FR,100,FR,Medium
2192,2022,SE,Full-time,Machine Learning Engineer,73546,FR,100,FR,Medium
2200,2022,SE,Full-time,Data Engineer,42026,ES,0,ES,Medium
2201,2022,SE,Full-time,Data Engineer,191200,US,0,US,Medium
2205,2022,EN,Full-time,Machine Learning Research Engineer,66192,DE,50,DE,Large
2206,2022,EN,Full-time,3D Computer Vision Researcher,50000,US,100,CR,Small
2207,2022,SE,Full-time,Data Engineer,230000,US,0,US,Large
2208,2022,SE,Full-time,Data Engineer,154600,US,0,US,Large
2215,2022,MI,Full-time,Data Analyst,80000,US,100,US,Large
2218,2022,SE,Full-time,Analytics Engineer,135000,US,0,US,Medium
2219,2022,SE,Full-time,Analytics Engineer,110000,US,0,US,Medium
2220,2022,MI,Full-time,Data Analytics Manager,155000,US,0,US,Medium
2221,2022,MI,Full-time,Data Analytics Manager,140000,US,0,US,Medium
2222,2022,SE,Full-time,Data Engineer,205000,US,100,US,Medium
2224,2022,SE,Full-time,Data Engineer,179500,US,0,US,Medium
2225,2022,SE,Full-time,Data Engineer,134000,US,0,US,Medium
2231,2022,SE,Full-time,Data Scientist,145000,US,100,US,Medium
2232,2022,SE,Full-time,Data Architect,235000,US,100,US,Medium
2233,2022,SE,Full-time,Data Architect,175000,US,100,US,Medium
2234,2022,EN,Full-time,Data Science Consultant,27317,ES,50,ES,Large
2236,2022,MI,Full-time,Data Engineer,90000,US,100,US,Medium
2241,2022,MI,Full-time,Data Specialist,165000,US,0,US,Medium
2242,2022,MI,Full-time,Data Specialist,135000,US,0,US,Medium
2243,2022,SE,Full-time,Data Engineer,168400,US,0,US,Medium
2244,2022,SE,Full-time,Data Engineer,105200,US,0,US,Medium
2245,2022,MI,Full-time,Deep Learning Engineer,86193,GB,100,GB,Medium
2246,2022,MI,Full-time,Deep Learning Engineer,49253,GB,100,GB,Medium
2247,2022,SE,Full-time,Data Engineer,200000,US,0,US,Medium
2251,2022,SE,Full-time,Data Scientist,198800,US,0,US,Medium
2252,2022,SE,Full-time,Data Scientist,122600,US,0,US,Medium
2253,2022,EN,Freelancer,Machine Learning Engineer,100000,IR,100,IR,Medium
2254,2022,MI,Full-time,BI Data Analyst,105066,FR,50,FR,Medium
2257,2022,MI,Full-time,Analytics Engineer,104663,GB,0,GB,Medium
2258,2022,MI,Full-time,Analytics Engineer,73880,GB,0,GB,Medium
2259,2022,SE,Full-time,Data Engineer,125000,US,100,US,Medium
2260,2022,SE,Full-time,Data Engineer,110000,US,100,US,Medium
2263,2022,SE,Full-time,Data Scientist,148000,US,100,US,Medium
2264,2022,SE,Full-time,Data Scientist,107000,US,100,US,Medium
2273,2022,MI,Full-time,Data Analyst,100000,CA,0,CA,Medium
2274,2022,MI,Full-time,Data Analyst,65000,CA,0,CA,Medium
2277,2022,SE,Full-time,Data Engineer,63040,PT,0,PT,Medium
2278,2022,SE,Full-time,Data Engineer,36773,PT,0,PT,Medium
2281,2022,SE,Full-time,Data Science Manager,299500,US,0,US,Medium
2282,2022,SE,Full-time,Data Science Manager,245100,US,0,US,Medium
2283,2022,SE,Full-time,Data Scientist,168000,US,100,US,Medium
2284,2022,SE,Full-time,Data Scientist,130000,US,100,US,Medium
2287,2022,MI,Full-time,Data Engineer,161000,US,100,US,Medium
2288,2022,MI,Full-time,Data Engineer,118000,US,100,US,Medium
2289,2022,SE,Full-time,Applied Scientist,205000,US,100,US,Medium
2293,2022,SE,Full-time,Data Science Manager,247500,US,0,US,Medium
2294,2022,SE,Full-time,Data Science Manager,172200,US,0,US,Medium
2295,2022,SE,Full-time,Data Management Specialist,68293,IT,0,IT,Large
2296,2022,SE,Full-time,Data Analyst,177000,US,0,US,Medium
2297,2022,SE,Full-time,Data Analyst,131000,US,0,US,Medium
2300,2022,SE,Full-time,Data Engineer,146000,US,0,US,Medium
2301,2022,SE,Full-time,Data Engineer,102000,US,0,US,Medium
2308,2022,MI,Full-time,Data Engineer,80000,US,0,US,Medium
2309,2022,MI,Full-time,Data Engineer,65000,US,0,US,Medium
2312,2022,SE,Full-time,Data Engineer,61566,GB,100,GB,Medium
2313,2022,SE,Full-time,Data Engineer,43096,GB,100,GB,Medium
2314,2022,MI,Full-time,Data Engineer,175000,US,100,US,Medium
2315,2022,MI,Full-time,Data Engineer,135000,US,100,US,Medium
2316,2022,EN,Full-time,Data Scientist,80000,US,0,US,Medium
2317,2022,SE,Full-time,Data Engineer,231250,US,100,US,Medium
2318,2022,SE,Full-time,Data Engineer,138750,US,100,US,Medium
2319,2022,SE,Full-time,Analytics Engineer,193750,US,100,US,Medium
2320,2022,SE,Full-time,Analytics Engineer,116250,US,100,US,Medium
2323,2022,SE,Full-time,Analytics Engineer,231250,US,100,US,Medium
2324,2022,SE,Full-time,Analytics Engineer,138750,US,100,US,Medium
2327,2022,SE,Full-time,Data Engineer,193750,US,100,US,Medium
2328,2022,SE,Full-time,Data Engineer,116250,US,100,US,Medium
2329,2022,SE,Full-time,Data Scientist,208000,US,100,US,Medium
2330,2022,SE,Full-time,Data Scientist,127000,US,100,US,Medium
2331,2022,SE,Full-time,Research Scientist,300000,US,100,US,Medium
2332,2022,SE,Full-time,Research Scientist,196000,US,100,US,Medium
2335,2021,MI,Freelancer,Autonomous Vehicle Technician,45555,AS,50,BS,Medium
2342,2022,SE,Full-time,Data Scientist,205000,US,100,US,Medium
2343,2022,SE,Full-time,Data Scientist,185000,US,100,US,Medium
2346,2022,SE,Full-time,Machine Learning Engineer,247500,US,0,US,Medium
2347,2022,SE,Full-time,Machine Learning Engineer,172200,US,0,US,Medium
2352,2022,SE,Full-time,Data Analyst,110000,US,0,US,Medium
2358,2022,EN,Full-time,Data Scientist,17684,HU,100,HU,Medium
2359,2022,SE,Full-time,Data Science Tech Lead,375000,US,50,US,Large
2362,2022,SE,Full-time,Data Scientist,225000,US,0,US,Medium
2363,2022,SE,Full-time,Data Scientist,156400,US,0,US,Medium
2368,2022,MI,Full-time,Machine Learning Engineer,104663,GB,0,GB,Medium
2369,2022,MI,Full-time,Machine Learning Engineer,80036,GB,0,GB,Medium
2372,2022,SE,Full-time,Data Scientist,140700,US,0,US,Medium
2373,2022,SE,Full-time,Data Scientist,93800,US,0,US,Medium
2374,2022,SE,Full-time,Data Scientist,350000,US,100,US,Medium
2375,2022,SE,Full-time,Data Scientist,135000,US,100,US,Medium
2378,2022,EN,Part-time,BI Analyst,12000,MX,100,US,Large
2379,2022,MI,Full-time,Machine Learning Engineer,104697,CH,100,CH,Large
2380,2022,EN,Full-time,Machine Learning Developer,33000,IT,100,DE,Small
2381,2022,EN,Full-time,Machine Learning Scientist,34672,IT,100,DE,Small
2382,2022,SE,Full-time,Machine Learning Engineer,201000,US,0,US,Medium
2383,2022,SE,Full-time,Machine Learning Engineer,119000,US,0,US,Medium
2384,2022,SE,Full-time,Data Engineer,175000,US,100,US,Medium
2386,2022,SE,Full-time,Data Analyst,154560,US,0,US,Medium
2387,2022,SE,Full-time,Data Analyst,123648,US,0,US,Medium
2390,2022,MI,Full-time,Data Engineer,170000,US,0,US,Medium
2391,2022,MI,Full-time,Data Engineer,145000,US,0,US,Medium
2392,2022,SE,Full-time,Data Engineer,135000,US,100,US,Medium
2393,2022,SE,Full-time,Data Engineer,100000,US,100,US,Medium
2394,2022,SE,Full-time,Data Scientist,247500,US,0,US,Medium
2395,2022,SE,Full-time,Data Scientist,172200,US,0,US,Medium
2396,2022,SE,Full-time,Data Scientist,177500,US,100,US,Medium
2397,2022,SE,Full-time,Data Scientist,134000,US,100,US,Medium
2400,2022,SE,Full-time,Data Architect,192564,US,100,US,Medium
2401,2022,SE,Full-time,Data Architect,144854,US,100,US,Medium
2404,2022,SE,Full-time,Data Engineer,179305,US,100,US,Medium
2405,2022,SE,Full-time,Data Engineer,142127,US,100,US,Medium
2406,2022,SE,Full-time,Data Engineer,315000,US,100,US,Medium
2407,2022,SE,Full-time,Data Engineer,225000,US,100,US,Medium
2408,2022,SE,Full-time,Data Scientist,243900,US,100,US,Medium
2409,2022,SE,Full-time,Data Scientist,156600,US,100,US,Medium
2413,2022,MI,Full-time,Data Analyst,79000,US,0,US,Medium
2416,2022,MI,Full-time,Data Scientist Lead,89306,AT,50,AT,Large
2417,2022,SE,Full-time,Data Engineer,182500,US,100,US,Medium
2418,2022,SE,Full-time,Data Engineer,128500,US,100,US,Medium
2421,2022,EN,Full-time,Data Manager,77300,US,100,US,Medium
2422,2022,EN,Full-time,Data Manager,45600,US,100,US,Medium
2424,2022,SE,Full-time,Data Analyst,110000,US,100,US,Medium
2425,2022,SE,Full-time,Data Architect,210000,US,100,US,Medium
2426,2022,SE,Full-time,Data Architect,136000,US,100,US,Medium
2427,2022,SE,Full-time,Cloud Data Engineer,12608,SK,100,SK,Small
